date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,17.536666666661215,16.999999999995115,16.999999999994138,17.974999999994157,16.999999999994138,17.999999999994138,16.999999999994138,17.999999999994138,15.999999999995117,17.999999999995115,15.999999999995117,18.999999999994138,15.99999999999414,18.999999999994138,14.999999999995117,19.824999999993352,14.999999999995117,19.999999999994138,14.999999999994142,19.999999999994138,13.999999999995119,19.999999999995115,13.999999999995119,20.99999999999414,13.999999999995119,20.99999999999414,12.999999999995433,20.99999999999512,12.999999999995117,21.99999999999414,11.999999999996094,22.62499999999353,11.999999999995117,23.999999999993165,10.999999999996094,23.999999999993165,10.999999999995117,24.999999999993165,9.474999999996605,27.999999999992188,7.999999999996094,29.262499999992173
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
