date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,18.033333332505194,17.99999999907367,16.999999999258936,17.99999999907367,16.999999999258936,17.999999999258936,16.999999999258936,18.99999999907367,16.99999999907367,18.99999999907367,15.999999999258934,18.999999999258936,15.999999999073667,19.99999999907367,15.999999999073667,19.99999999907367,14.999999999258934,19.999999999258936,14.999999999258934,20.99999999907367,13.999999999444201,20.99999999907367,13.999999999309884,20.999999999258936,13.999999999258934,21.99999999907367,13.999999999258934,21.99999999907367,12.999999999258934,22.99999999907367,12.999999999258934,23.999999998888402,11.999999999444201,24.099999999055164,10.999999999444201,25.999999998809663,10.999999999258934,26.9999999987124,10.999999999161668,27.999999998888402,9.737499999122301,27.999999999258936
2013-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
