date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,3.6233333333623237,3.000000000029431,3.000000000029431,3.000000000029431,3.000000000029431,4.000000000029432,3.000000000029431,4.000000000029432,3.0000000000147153,4.000000000029432,3.0000000000147153,4.000000000029432,2.0000000000294316,4.000000000044147,2.0000000000294316,4.000000000044147,2.0000000000294316,5.000000000029432,2.000000000014716,5.000000000029432,2.000000000014716,5.000000000044147,2.000000000014716,5.000000000044147,1.0000000000294316,6.000000000029431,1.0000000000194984,6.000000000029431,1.0000000000147158,6.000000000044147,1.0000000000147158,6.000000000044147,1.0000000000147158,7.000000000029432,2.9431651615638605e-11,7.000000000044147,1.4715825860292913e-11,8.000000000044148,6.99001723378921e-12,10.000000000044148,8.912237614577326e-98,11.26250000002942
2021-03-31,3.2833333333665906,3.000000000029431,3.000000000029431,3.000000000029431,3.000000000029431,3.0000000000441474,2.0000000000441474,3.0000000000441474,2.0000000000294316,3.4000000000382666,2.0000000000294316,4.000000000029432,2.0000000000294316,4.000000000029432,2.0000000000294316,4.000000000044147,2.0000000000294316,4.000000000044147,2.0000000000294316,5.000000000029432,2.000000000014716,5.000000000029432,1.0000000000294316,5.000000000044147,1.0000000000294316,5.000000000044147,1.0000000000294316,5.000000000044147,1.0000000000147158,6.000000000044147,1.0000000000147158,6.000000000044147,1.0000000000147158,7.000000000044147,2.943165166024117e-11,7.000000000044147,1.4715825860292913e-11,8.000000000044148,1.4715825860292913e-11,8.000000000058863,1.049780619014481e-97,9.00000000004801
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
