date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,17.536666666487555,16.999999999839602,16.99999999980752,17.97499999980832,16.99999999980752,17.99999999980752,16.99999999980752,17.99999999980752,15.999999999839602,17.9999999998396,15.999999999839602,18.99999999980752,15.999999999807523,18.99999999980752,14.999999999839602,19.824999999781074,14.999999999839602,19.99999999980752,14.999999999807523,19.99999999980752,13.999999999839602,19.9999999998396,13.999999999839602,20.99999999980752,13.999999999839602,20.99999999980752,12.999999999850028,20.999999999839602,12.999999999839602,21.99999999980752,11.999999999871681,22.624999999787473,11.999999999839602,23.99999999977544,10.999999999871681,23.99999999977544,10.999999999839602,24.999999999775444,9.474999999888523,27.999999999743363,7.999999999871682,29.26249999974335
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
