date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2009-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,31.80666666611861,31.999999999389008,30.999999999450107,31.999999999450107,30.99999999938901,32.99999999938901,30.99999999938901,32.99999999938901,29.99999999945011,33.399999999425674,29.99999999938901,33.99999999938901,29.99999999938901,33.99999999941039,28.99999999945011,34.99999999938901,28.99999999945011,34.99999999938901,27.99999999945011,34.999999999450104,26.999999999511207,35.999999999389004,26.999999999450107,36.999999999327905,26.799999999462333,36.999999999389004,25.999999999511207,37.999999999327905,24.999999999511207,38.999999999327905,24.999999999511207,38.999999999389004,22.999999999572307,39.999999999389004,21.999999999633406,40.99999999938901,20.94999999963341,42.04999999945318,18.999999999662425,44.999999999543284,16.999999999694506,46.99999999946615
2009-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
