date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,11.899999992622071,11.99999998839137,10.999999992260912,11.999999992260914,10.999999992260912,11.999999992260914,10.999999992260912,11.999999992260914,10.999999992260912,11.999999992260914,9.999999996130457,12.999999992260914,9.999999996130457,12.999999992260914,9.999999992260914,12.999999992260914,9.999999992260914,13.99999998839137,9.999999992260914,13.999999992260912,8.999999996130457,13.999999992260912,8.999999993325039,14.99999998839137,8.999999992260914,14.999999992260914,8.999999992260914,14.999999992260914,7.999999996130457,15.999999992260914,7.999999996130457,15.999999992260914,6.999999996130456,16.099999995743527,6.999999996130456,17.574999990035916,5.999999996130457,18.999999988584847,5.474999994292424,20.524999988391347,3.999999998984245,22.99999998166804
2016-02-29,12.376666654051958,11.99999998839137,11.99999998839137,11.99999998839137,11.99999998839137,12.999999984521827,11.999999984521827,12.999999988391371,10.99999998839137,12.999999988391371,10.99999998839137,12.999999988391371,10.999999984521827,13.999999984521827,10.174999987714196,13.99999998839137,9.999999988391371,13.99999998839137,9.999999988391371,13.99999998839137,9.999999988391371,14.999999985489213,8.999999988391371,14.99999998839137,8.999999988391371,15.999999984521827,8.999999988391371,15.999999984521827,7.99999998839137,16.149999987810943,7.99999998839137,16.999999984521825,6.999999992260913,16.99999998839137,6.999999992260913,17.99999998452183,5.999999992260913,18.99999998452183,5.99999998839137,20.999999980652284,5.99999998839137,21.999999977798495
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
