date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,21.756666667038093,21.500000000368775,21.000000000397144,22.000000000395726,21.000000000397144,22.000000000397144,21.000000000340407,22.000000000449624,20.00000000034041,23.000000000397144,20.00000000034041,23.000000000397144,20.000000000283674,23.000000000453877,19.000000000340407,24.00000000039714,19.000000000283674,24.000000000453877,18.00000000034041,25.000000000397144,18.00000000034041,25.00000000045388,18.000000000283674,26.000000000397144,17.000000000340407,26.000000000453877,17.000000000283674,27.000000000397144,16.00000000034041,27.00000000045388,16.000000000283674,28.000000000432603,15.900000000232614,29.00000000045388,15.000000000283674,29.000000000510614,14.000000000280837,31.00000000045388,12.000000000283674,32.00000000051061,11.00000000022694,33.2625000005106
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
