date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-31,13.456666664137968,12.999999997578906,12.999999997578906,12.999999997578906,12.999999997578906,13.999999997135037,11.999999998385936,13.999999997578904,11.999999997578904,13.999999997578904,11.999999997578904,13.999999997578904,11.999999997578904,14.999999997578904,11.999999996771873,14.999999997578904,10.999999997578904,15.29999999733678,10.999999997578904,15.999999996771873,9.999999997578904,15.999999997578904,9.999999997578904,16.999999996771873,9.999999997578904,16.999999996771873,9.999999997578904,17.67499999703414,8.999999997578906,17.999999996771873,8.999999997578906,17.999999996771873,8.999999997578906,18.999999996771873,7.999999997578905,19.999999996771873,7.9499999976192575,19.999999997578904,6.999999997578905,20.999999997578904,5.9999999983859365,21.999999996983718
2015-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
