,year,mmwr_week,Reporting Area,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2013","Meningococcal diseases, invasive �, All groups cummulative for 2012",Mumps current week,Mumps previous 52 weeks median ,Mumps previous 52 weeks maximum ,Mumps cummulative for 2013,Mumps cummulative for 2012,Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2013,Pertussis cummulative for 2012
29,2013,14,Vt.,0,0,1,0,0,0,0,0,0,0,0,8,42,70,98
30,2013,14,MID. ATLANTIC,1,1,5,18,26,1,0,4,6,5,28,96,190,356,"1,320"
31,2013,14,N.J.,0,0,2,2,4,0,0,0,0,0,0,6,40,11,253
32,2013,14,N.Y. (Upstate),1,0,2,7,6,1,0,1,1,0,11,41,121,185,509
33,2013,14,N.Y. City,0,0,2,3,8,0,0,3,4,5,0,6,19,21,164
34,2013,14,Pa.,0,0,3,6,8,0,0,1,1,0,17,32,73,139,394
35,2013,14,E.N. CENTRAL,1,1,4,12,23,0,1,3,10,20,13,171,358,746,"2,368"
36,2013,14,Ill.,0,0,2,3,8,0,0,2,5,11,0,33,65,100,562
37,2013,14,Ind.,0,0,1,3,1,0,0,2,1,2,0,9,18,51,55
38,2013,14,Mich.,0,0,2,2,4,0,0,1,0,3,0,11,40,108,158
39,2013,14,Ohio,1,0,2,4,8,0,0,2,4,2,13,17,37,234,199
40,2013,14,Wis.,0,0,2,0,2,0,0,1,0,2,0,90,262,253,"1,394"
41,2013,14,W.N. CENTRAL,0,1,4,12,13,0,0,2,1,8,5,128,255,349,954
42,2013,14,Iowa,0,0,1,0,1,0,0,1,0,0,0,32,100,77,174
43,2013,14,Kans.,0,0,1,1,3,0,0,1,0,2,0,18,30,33,82
44,2013,14,Minn.,0,0,3,3,1,0,0,1,0,2,0,49,145,86,510
45,2013,14,Mo.,0,0,3,3,7,0,0,1,1,3,5,14,45,108,155
46,2013,14,Nebr.,0,0,1,2,1,0,0,0,0,1,0,3,19,33,12
47,2013,14,N. Dak.,0,0,1,0,0,0,0,0,0,0,0,0,45,2,16
48,2013,14,S. Dak.,0,0,1,3,0,0,0,0,0,0,0,1,6,10,5
49,2013,14,S. ATLANTIC,1,2,6,47,26,3,0,15,42,8,37,55,106,472,485
50,2013,14,Del.,0,0,0,0,1,0,0,0,0,0,0,1,4,9,8
51,2013,14,D.C.,0,0,1,1,0,0,0,2,0,0,0,0,4,13,9
52,2013,14,Fla.,1,1,3,28,16,0,0,1,0,3,8,10,26,103,103
53,2013,14,Ga.,0,0,2,4,2,0,0,1,0,0,6,7,15,91,37
54,2013,14,Md.,0,0,1,2,3,1,0,8,24,0,1,6,18,49,65
55,2013,14,N.C.,0,0,2,6,1,0,0,1,0,1,20,9,75,105,97
56,2013,14,S.C.,0,0,2,1,1,0,0,1,0,0,0,4,14,34,40
57,2013,14,Va.,0,0,2,3,0,2,0,7,18,3,2,11,41,66,106
58,2013,14,W. Va.,0,0,1,2,2,0,0,1,0,1,0,1,12,2,20
59,2013,14,E.S. CENTRAL,0,0,2,5,6,0,0,2,2,1,0,25,48,185,187
60,2013,14,Ala.,0,0,1,1,2,0,0,1,1,0,0,4,12,43,46
61,2013,14,Ky.,0,0,1,1,1,0,0,1,0,0,0,12,35,67,75
62,2013,14,Miss.,0,0,1,2,1,0,0,1,0,1,0,1,4,15,28
63,2013,14,Tenn.,0,0,1,1,2,0,0,1,1,0,0,5,15,60,38
64,2013,14,W.S. CENTRAL,2,1,4,11,15,0,0,2,4,3,35,48,301,396,245
65,2013,14,Ark.,0,0,1,2,0,0,0,1,1,0,0,3,25,62,11
66,2013,14,La.,0,0,0,0,0,0,0,1,1,0,0,1,7,5,5
67,2013,14,Okla.,1,0,2,1,2,0,0,1,0,0,6,0,34,14,1
68,2013,14,Tex.,1,0,4,8,13,0,0,2,2,3,29,40,276,315,228
69,2013,14,MOUNTAIN,0,0,3,8,13,0,0,1,1,9,12,122,169,657,978
70,2013,14,Ariz.,0,0,3,4,1,0,0,0,0,3,0,17,32,117,291
71,2013,14,Colo.,0,0,2,1,3,0,0,1,0,3,0,29,65,83,199
72,2013,14,Idaho,0,0,1,1,1,0,0,0,0,0,1,4,14,44,21
73,2013,14,Mont.,0,0,1,0,4,0,0,0,0,1,11,10,48,144,44
74,2013,14,Nev.,0,0,1,1,2,0,0,1,1,0,0,2,8,30,12
75,2013,14,N. Mex.,0,0,2,0,1,0,0,0,0,0,0,18,33,128,122
76,2013,14,Utah,0,0,1,0,0,0,0,1,0,1,0,31,52,110,284
77,2013,14,Wyo.,0,0,1,1,1,0,0,0,0,1,0,0,5,1,5
78,2013,14,PACIFIC,3,2,15,54,56,0,1,3,8,14,13,114,552,490,"1,042"
79,2013,14,Alaska,0,0,1,0,0,0,0,1,0,0,0,7,24,130,20
80,2013,14,Calif.,0,1,6,43,42,0,0,2,6,12,0,14,30,107,216
81,2013,14,Hawaii,0,0,1,1,2,0,0,1,0,0,0,1,5,2,59
82,2013,14,Oreg.,1,0,2,5,12,0,0,1,1,1,2,11,54,82,159
83,2013,14,Wash.,2,0,12,5,0,0,0,1,1,1,11,74,527,169,588
84,2013,14,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2013,14,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2013,14,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2013,14,P.R.,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
88,2013,14,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2013,15,UNITED STATES,6,11,30,188,193,17,4,17,103,69,202,851,"1,374","4,340","8,718"
23,2013,15,NEW ENGLAND,0,0,3,8,2,0,0,2,3,0,3,50,101,277,319
24,2013,15,Conn.,0,0,1,2,0,0,0,1,1,0,0,2,9,7,37
25,2013,15,Maine,0,0,1,1,0,0,0,1,1,0,1,14,37,102,35
26,2013,15,Mass.,0,0,2,3,2,0,0,2,0,0,1,13,29,65,104
27,2013,15,N.H.,0,0,1,1,0,0,0,1,0,0,0,4,18,20,25
28,2013,15,R.I.,0,0,1,1,0,0,0,1,1,0,0,1,20,8,17
29,2013,15,Vt.,0,0,1,0,0,0,0,0,0,0,1,8,42,75,101
30,2013,15,MID. ATLANTIC,0,1,5,18,27,0,0,4,7,5,26,95,190,380,"1,413"
31,2013,15,N.J.,0,0,2,2,4,0,0,0,0,0,0,6,40,12,277
32,2013,15,N.Y. (Upstate),0,0,2,7,7,0,0,1,1,0,14,41,121,199,544
33,2013,15,N.Y. City,0,0,2,3,8,0,0,3,4,5,0,6,19,21,171
34,2013,15,Pa.,0,0,3,6,8,0,0,1,2,0,12,30,73,148,421
35,2013,15,E.N. CENTRAL,0,1,4,12,26,1,1,3,11,21,28,168,358,816,"2,611"
36,2013,15,Ill.,0,0,2,3,8,0,0,2,5,12,0,33,65,113,611
37,2013,15,Ind.,0,0,1,3,1,0,0,2,1,2,0,9,18,53,59
38,2013,15,Mich.,0,0,2,2,6,0,0,1,0,3,3,11,40,116,169
39,2013,15,Ohio,0,0,2,4,8,1,0,2,5,2,25,17,37,259,214
40,2013,15,Wis.,0,0,2,0,3,0,0,1,0,2,0,88,262,275,"1,558"
41,2013,15,W.N. CENTRAL,1,1,4,14,13,0,0,2,1,8,8,121,255,371,"1,104"
42,2013,15,Iowa,0,0,1,0,1,0,0,1,0,0,0,32,100,86,220
43,2013,15,Kans.,0,0,1,2,3,0,0,1,0,2,1,18,30,35,89
44,2013,15,Minn.,0,0,3,3,1,0,0,1,0,2,0,43,145,86,599
45,2013,15,Mo.,1,0,3,4,7,0,0,1,1,3,7,14,45,119,160
46,2013,15,Nebr.,0,0,1,2,1,0,0,0,0,1,0,3,19,33,15
47,2013,15,N. Dak.,0,0,1,0,0,0,0,0,0,0,0,0,45,2,16
48,2013,15,S. Dak.,0,0,1,3,0,0,0,0,0,0,0,1,6,10,5
49,2013,15,S. ATLANTIC,1,2,6,48,30,16,0,16,65,8,38,54,106,531,525
50,2013,15,Del.,0,0,0,0,1,0,0,0,0,0,0,1,4,9,8
51,2013,15,D.C.,0,0,1,1,0,0,0,2,0,0,0,0,4,13,9
52,2013,15,Fla.,0,1,3,28,18,0,0,1,0,3,14,10,26,117,110
53,2013,15,Ga.,0,0,2,4,4,0,0,1,0,0,1,7,15,97,40
54,2013,15,Md.,0,0,1,2,3,15,0,8,39,0,0,6,19,49,69
55,2013,15,N.C.,1,0,2,7,1,0,0,1,0,1,19,9,75,124,114
56,2013,15,S.C.,0,0,2,1,1,0,0,1,0,0,3,4,14,47,41
57,2013,15,Va.,0,0,2,3,0,1,0,8,26,3,1,11,41,73,114
58,2013,15,W. Va.,0,0,1,2,2,0,0,1,0,1,0,1,12,2,20
59,2013,15,E.S. CENTRAL,0,0,2,5,6,0,0,2,2,0,2,24,48,191,195
60,2013,15,Ala.,0,0,1,1,2,0,0,1,1,0,1,4,12,45,51
61,2013,15,Ky.,0,0,1,1,1,0,0,1,0,0,0,12,35,67,76
62,2013,15,Miss.,0,0,1,2,1,0,0,0,0,0,0,1,3,15,28
63,2013,15,Tenn.,0,0,1,1,2,0,0,1,1,0,1,5,15,64,40
64,2013,15,W.S. CENTRAL,2,1,5,13,19,0,0,3,5,3,43,48,326,466,259
65,2013,15,Ark.,0,0,1,2,0,0,0,1,1,0,1,3,26,66,13
66,2013,15,La.,0,0,0,0,0,0,0,1,1,0,0,1,7,5,6
67,2013,15,Okla.,0,0,2,1,4,0,0,3,0,0,0,0,34,14,1
68,2013,15,Tex.,2,0,4,10,15,0,0,2,3,3,42,41,278,381,239
69,2013,15,MOUNTAIN,0,0,3,9,13,0,0,1,1,9,41,122,169,788,"1,088"
70,2013,15,Ariz.,0,0,3,5,1,0,0,0,0,3,5,17,32,135,313
71,2013,15,Colo.,0,0,2,1,3,0,0,1,0,3,18,29,65,113,225
72,2013,15,Idaho,0,0,1,1,1,0,0,0,0,0,3,4,14,47,21
73,2013,15,Mont.,0,0,1,0,4,0,0,0,0,1,15,10,48,179,64
74,2013,15,Nev.,0,0,1,1,2,0,0,1,1,0,0,2,8,30,13
75,2013,15,N. Mex.,0,0,2,0,1,0,0,0,0,0,0,18,33,128,140
76,2013,15,Utah,0,0,1,0,0,0,0,1,0,1,0,30,52,155,307
77,2013,15,Wyo.,0,0,1,1,1,0,0,0,0,1,0,0,5,1,5
78,2013,15,PACIFIC,2,2,15,61,57,0,1,3,8,15,13,110,561,520,"1,204"
79,2013,15,Alaska,0,0,1,0,0,0,0,1,0,0,1,7,31,138,21
80,2013,15,Calif.,2,2,6,50,43,0,0,2,6,13,0,14,30,117,223
81,2013,15,Hawaii,0,0,1,1,2,0,0,1,0,0,0,1,5,2,60
82,2013,15,Oreg.,0,0,2,5,12,0,0,1,1,1,0,10,54,82,180
83,2013,15,Wash.,0,0,12,5,0,0,0,1,1,1,12,71,527,181,720
84,2013,15,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2013,15,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2013,15,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2013,15,P.R.,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
88,2013,15,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2013,16,UNITED STATES,12,11,31,205,208,7,4,29,125,75,113,821,"1,379","4,663","9,738"
23,2013,16,NEW ENGLAND,0,0,3,8,2,0,0,2,4,0,0,50,101,283,351
24,2013,16,Conn.,0,0,1,2,0,0,0,1,3,0,0,2,9,7,43
25,2013,16,Maine,0,0,1,1,0,0,0,1,1,0,0,14,37,105,40
26,2013,16,Mass.,0,0,2,3,2,0,0,2,0,0,0,13,29,65,117
27,2013,16,N.H.,0,0,1,1,0,0,0,1,0,0,0,4,18,23,29
28,2013,16,R.I.,0,0,1,1,0,0,0,1,0,0,0,1,20,8,17
29,2013,16,Vt.,0,0,1,0,0,0,0,0,0,0,0,8,42,75,105
30,2013,16,MID. ATLANTIC,3,1,5,21,30,1,0,4,8,8,21,95,190,410,"1,568"
31,2013,16,N.J.,0,0,2,2,4,0,0,0,0,0,0,6,40,20,317
32,2013,16,N.Y. (Upstate),1,0,2,8,8,1,0,1,2,0,12,41,121,211,626
33,2013,16,N.Y. City,1,0,2,4,9,0,0,3,4,8,0,6,19,23,178
34,2013,16,Pa.,1,0,3,7,9,0,0,1,2,0,9,31,73,156,447
35,2013,16,E.N. CENTRAL,0,1,4,12,27,0,1,3,11,22,6,164,358,862,"2,914"
36,2013,16,Ill.,0,0,2,3,8,0,0,2,5,12,0,32,65,126,655
37,2013,16,Ind.,0,0,1,3,1,0,0,2,1,2,0,9,18,55,65
38,2013,16,Mich.,0,0,2,2,7,0,0,1,0,4,0,11,40,122,172
39,2013,16,Ohio,0,0,2,4,8,0,0,2,5,2,6,17,37,265,241
40,2013,16,Wis.,0,0,2,0,3,0,0,1,0,2,0,87,262,294,"1,781"
41,2013,16,W.N. CENTRAL,0,1,4,16,17,0,0,2,2,8,0,120,255,387,"1,271"
42,2013,16,Iowa,0,0,1,0,1,0,0,1,0,0,0,31,100,95,269
43,2013,16,Kans.,0,0,1,2,3,0,0,1,0,2,0,18,30,35,102
44,2013,16,Minn.,0,0,3,5,2,0,0,1,0,2,0,37,145,91,682
45,2013,16,Mo.,0,0,3,4,10,0,0,1,1,3,0,14,45,119,179
46,2013,16,Nebr.,0,0,1,2,1,0,0,0,0,1,0,3,19,33,17
47,2013,16,N. Dak.,0,0,1,0,0,0,0,1,1,0,0,0,45,4,16
48,2013,16,S. Dak.,0,0,1,3,0,0,0,0,0,0,0,1,6,10,6
49,2013,16,S. ATLANTIC,4,2,6,52,32,5,0,26,80,8,18,54,106,559,567
50,2013,16,Del.,1,0,0,1,1,0,0,0,0,0,0,1,4,10,9
51,2013,16,D.C.,0,0,1,1,0,0,0,2,0,0,0,0,4,13,9
52,2013,16,Fla.,2,1,3,30,18,0,0,1,0,3,13,10,25,130,120
53,2013,16,Ga.,0,0,2,4,5,0,0,1,0,0,0,7,15,99,46
54,2013,16,Md.,0,0,1,2,3,2,0,15,41,0,0,6,19,48,73
55,2013,16,N.C.,0,0,2,7,1,0,0,1,0,1,4,9,75,128,120
56,2013,16,S.C.,0,0,2,1,1,0,0,1,0,0,0,4,18,52,45
57,2013,16,Va.,1,0,2,4,0,3,0,11,39,3,1,11,41,76,124
58,2013,16,W. Va.,0,0,1,2,3,0,0,1,0,1,0,1,12,3,21
59,2013,16,E.S. CENTRAL,0,0,2,5,6,0,0,2,2,0,4,24,48,216,208
60,2013,16,Ala.,0,0,1,1,2,0,0,1,1,0,0,4,12,46,55
61,2013,16,Ky.,0,0,1,1,1,0,0,1,0,0,3,12,35,87,81
62,2013,16,Miss.,0,0,1,2,1,0,0,0,0,0,0,1,3,17,30
63,2013,16,Tenn.,0,0,1,1,2,0,0,1,1,0,1,6,15,66,42
64,2013,16,W.S. CENTRAL,2,1,5,15,19,1,0,3,6,4,34,49,327,521,313
65,2013,16,Ark.,0,0,1,2,0,0,0,1,1,0,2,3,26,71,17
66,2013,16,La.,1,0,1,2,0,0,0,1,1,0,0,1,7,7,7
67,2013,16,Okla.,0,0,2,1,4,0,0,3,0,0,0,0,34,14,1
68,2013,16,Tex.,1,0,4,10,15,1,0,2,4,4,32,42,279,429,288
69,2013,16,MOUNTAIN,1,0,3,11,13,0,0,1,1,9,17,123,172,853,"1,223"
70,2013,16,Ariz.,0,0,2,6,1,0,0,0,0,3,2,16,32,145,337
71,2013,16,Colo.,0,0,2,1,3,0,0,1,0,3,0,29,65,113,241
72,2013,16,Idaho,1,0,1,2,1,0,0,0,0,0,3,4,14,53,28
73,2013,16,Mont.,0,0,1,0,4,0,0,0,0,1,12,11,48,202,79
74,2013,16,Nev.,0,0,1,1,2,0,0,1,1,0,0,2,8,30,14
75,2013,16,N. Mex.,0,0,2,0,1,0,0,0,0,0,0,19,39,152,173
76,2013,16,Utah,0,0,1,0,0,0,0,1,0,1,0,30,52,157,344
77,2013,16,Wyo.,0,0,1,1,1,0,0,0,0,1,0,0,5,1,7
78,2013,16,PACIFIC,2,2,16,65,62,0,1,3,11,16,13,103,564,572,"1,323"
79,2013,16,Alaska,0,0,1,0,0,0,0,1,0,0,6,7,31,148,23
80,2013,16,Calif.,0,2,6,52,45,0,0,2,7,14,1,14,30,131,234
81,2013,16,Hawaii,0,0,1,1,2,0,0,1,0,0,0,1,4,2,31
82,2013,16,Oreg.,0,0,2,5,13,0,0,2,3,1,1,10,55,105,236
83,2013,16,Wash.,2,0,12,7,2,0,0,1,1,1,5,63,530,186,799
84,2013,16,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2013,16,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2013,16,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2013,16,P.R.,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
88,2013,16,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2013,17,UNITED STATES,7,11,32,217,221,10,4,30,138,85,178,776,"1,377","5,007","10,878"
23,2013,17,NEW ENGLAND,0,0,3,8,2,0,0,2,4,2,5,50,101,294,382
24,2013,17,Conn.,0,0,1,2,0,0,0,1,3,0,0,2,9,8,47
25,2013,17,Maine,0,0,1,1,0,0,0,1,1,0,1,14,37,109,45
26,2013,17,Mass.,0,0,2,3,2,0,0,2,0,2,0,12,29,65,124
27,2013,17,N.H.,0,0,1,1,0,0,0,1,0,0,0,4,18,24,33
28,2013,17,R.I.,0,0,1,1,0,0,0,1,0,0,2,1,20,10,17
29,2013,17,Vt.,0,0,1,0,0,0,0,0,0,0,2,8,42,78,116
30,2013,17,MID. ATLANTIC,3,1,6,27,32,2,0,4,10,11,25,88,190,449,"1,664"
31,2013,17,N.J.,0,0,2,2,4,0,0,0,0,0,0,6,31,37,337
32,2013,17,N.Y. (Upstate),1,0,2,10,9,0,0,1,2,0,11,39,121,222,668
33,2013,17,N.Y. City,0,0,2,5,10,0,0,3,4,10,0,5,19,24,185
34,2013,17,Pa.,2,0,3,10,9,2,0,1,4,1,14,32,73,166,474
35,2013,17,E.N. CENTRAL,1,1,4,13,28,1,1,3,12,23,24,164,344,929,"3,383"
36,2013,17,Ill.,0,0,2,3,8,0,0,2,5,12,0,31,65,139,697
37,2013,17,Ind.,0,0,1,3,1,0,0,2,1,2,0,9,18,55,68
38,2013,17,Mich.,1,0,2,3,7,0,0,1,0,4,5,11,40,132,183
39,2013,17,Ohio,0,0,2,4,9,1,0,2,6,2,19,17,37,284,256
40,2013,17,Wis.,0,0,2,0,3,0,0,1,0,3,0,83,260,319,"2,179"
41,2013,17,W.N. CENTRAL,0,1,3,17,18,0,0,2,2,8,4,117,255,400,"1,426"
42,2013,17,Iowa,0,0,1,0,2,0,0,1,0,0,0,31,100,96,316
43,2013,17,Kans.,0,0,1,2,3,0,0,1,0,2,0,18,30,35,113
44,2013,17,Minn.,0,0,3,6,2,0,0,1,0,2,0,35,145,93,763
45,2013,17,Mo.,0,0,1,4,10,0,0,1,1,3,3,14,45,123,192
46,2013,17,Nebr.,0,0,1,2,1,0,0,0,0,1,1,3,19,39,20
47,2013,17,N. Dak.,0,0,1,0,0,0,0,1,1,0,0,0,45,4,16
48,2013,17,S. Dak.,0,0,1,3,0,0,0,0,0,0,0,1,6,10,6
49,2013,17,S. ATLANTIC,0,2,6,52,34,6,0,27,88,8,21,54,106,585,633
50,2013,17,Del.,0,0,1,1,1,0,0,0,0,0,0,1,4,10,10
51,2013,17,D.C.,0,0,1,1,0,0,0,2,0,0,0,0,4,13,9
52,2013,17,Fla.,0,1,3,30,20,1,0,1,1,3,12,11,25,142,131
53,2013,17,Ga.,0,0,2,4,5,0,0,1,0,0,0,7,15,99,61
54,2013,17,Md.,0,0,1,2,3,0,0,15,41,0,2,6,19,51,77
55,2013,17,N.C.,0,0,2,7,1,0,0,1,0,1,1,9,75,129,133
56,2013,17,S.C.,0,0,2,1,1,1,0,1,1,0,3,4,18,57,53
57,2013,17,Va.,0,0,2,4,0,4,0,12,45,3,3,11,41,81,137
58,2013,17,W. Va.,0,0,1,2,3,0,0,1,0,1,0,1,12,3,22
59,2013,17,E.S. CENTRAL,0,0,2,5,8,0,0,2,2,0,4,24,48,224,218
60,2013,17,Ala.,0,0,1,1,3,0,0,1,1,0,2,4,12,50,56
61,2013,17,Ky.,0,0,1,1,1,0,0,1,0,0,0,12,35,87,87
62,2013,17,Miss.,0,0,1,2,1,0,0,0,0,0,0,1,3,17,30
63,2013,17,Tenn.,0,0,1,1,3,0,0,1,1,0,2,6,15,70,45
64,2013,17,W.S. CENTRAL,2,1,5,18,19,0,0,3,6,6,42,49,328,571,360
65,2013,17,Ark.,0,0,1,2,0,0,0,1,1,1,0,3,26,71,20
66,2013,17,La.,0,0,1,2,0,0,0,1,1,0,0,1,7,9,9
67,2013,17,Okla.,2,0,2,3,4,0,0,3,0,0,0,0,34,14,1
68,2013,17,Tex.,0,0,4,11,15,0,0,2,4,5,42,42,280,477,330
69,2013,17,MOUNTAIN,0,1,3,11,13,0,0,1,1,11,27,127,171,929,"1,367"
70,2013,17,Ariz.,0,0,2,6,1,0,0,0,0,3,0,17,36,145,404
71,2013,17,Colo.,0,0,2,1,3,0,0,1,0,5,2,29,65,115,268
72,2013,17,Idaho,0,0,1,2,1,0,0,0,0,0,7,4,14,60,30
73,2013,17,Mont.,0,0,1,0,4,0,0,0,0,1,17,11,48,223,98
74,2013,17,Nev.,0,0,1,1,2,0,0,1,1,0,0,2,8,30,18
75,2013,17,N. Mex.,0,0,2,0,1,0,0,0,0,0,0,18,33,173,178
76,2013,17,Utah,0,0,1,0,0,0,0,1,0,1,1,29,53,177,360
77,2013,17,Wyo.,0,0,1,1,1,0,0,0,0,1,0,0,5,6,11
78,2013,17,PACIFIC,1,2,16,66,67,1,1,3,13,16,26,95,564,626,"1,445"
79,2013,17,Alaska,0,0,1,0,0,0,0,1,0,0,5,7,31,154,23
80,2013,17,Calif.,1,2,6,53,49,1,0,2,9,14,5,14,30,152,243
81,2013,17,Hawaii,0,0,1,1,2,0,0,1,0,0,0,1,4,3,33
82,2013,17,Oreg.,0,0,2,5,14,0,0,2,3,1,0,9,47,115,247
83,2013,17,Wash.,0,0,12,7,2,0,0,1,1,1,16,57,530,202,899
84,2013,17,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2013,17,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2013,17,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2013,17,P.R.,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
88,2013,17,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2013,18,UNITED STATES,4,11,32,231,234,3,4,31,144,87,151,788,"1,401","5,337","12,198"
23,2013,18,NEW ENGLAND,0,0,3,8,2,0,0,2,5,2,1,50,101,299,415
24,2013,18,Conn.,0,0,1,2,0,0,0,2,4,0,0,2,9,8,52
25,2013,18,Maine,0,0,1,1,0,0,0,1,1,0,1,14,37,112,55
26,2013,18,Mass.,0,0,2,3,2,0,0,1,0,2,0,12,29,65,135
27,2013,18,N.H.,0,0,1,1,0,0,0,1,0,0,0,4,18,25,35
28,2013,18,R.I.,0,0,1,1,0,0,0,1,0,0,0,1,20,11,18
29,2013,18,Vt.,0,0,1,0,0,0,0,0,0,0,0,8,42,78,120
30,2013,18,MID. ATLANTIC,0,1,6,29,37,0,0,4,10,11,25,105,214,487,"1,790"
31,2013,18,N.J.,0,0,2,4,6,0,0,0,0,0,0,21,60,43,377
32,2013,18,N.Y. (Upstate),0,0,2,10,9,0,0,1,2,0,17,38,121,239,702
33,2013,18,N.Y. City,0,0,2,5,12,0,0,3,4,10,0,5,19,24,193
34,2013,18,Pa.,0,0,3,10,10,0,0,2,4,1,8,32,73,181,518
35,2013,18,E.N. CENTRAL,0,1,4,16,28,0,1,3,13,24,8,160,374,976,"3,862"
36,2013,18,Ill.,0,0,2,3,8,0,0,2,6,13,0,31,66,153,749
37,2013,18,Ind.,0,0,1,3,1,0,0,2,1,2,0,9,18,65,72
38,2013,18,Mich.,0,0,2,3,7,0,0,1,0,4,1,11,40,138,189
39,2013,18,Ohio,0,0,2,4,9,0,0,2,6,2,7,17,37,291,265
40,2013,18,Wis.,0,0,2,3,3,0,0,1,0,3,0,79,287,329,"2,587"
41,2013,18,W.N. CENTRAL,1,1,3,20,18,0,0,2,2,8,2,115,255,424,"1,646"
42,2013,18,Iowa,0,0,0,0,2,0,0,1,0,0,0,30,100,100,402
43,2013,18,Kans.,1,0,1,3,3,0,0,1,0,2,0,18,30,45,140
44,2013,18,Minn.,0,0,3,7,2,0,0,1,0,2,0,33,145,94,852
45,2013,18,Mo.,0,0,1,4,10,0,0,1,1,3,1,13,45,129,208
46,2013,18,Nebr.,0,0,1,2,1,0,0,0,0,1,1,3,19,40,21
47,2013,18,N. Dak.,0,0,1,1,0,0,0,1,1,0,0,0,45,6,16
48,2013,18,S. Dak.,0,0,1,3,0,0,0,0,0,0,0,1,6,10,7
49,2013,18,S. ATLANTIC,1,2,6,54,36,2,0,27,90,9,37,54,107,626,700
50,2013,18,Del.,0,0,1,1,1,0,0,0,0,0,0,1,4,10,10
51,2013,18,D.C.,0,0,1,1,0,0,0,2,0,0,0,0,4,13,9
52,2013,18,Fla.,1,1,3,31,21,0,0,1,1,3,12,11,25,153,144
53,2013,18,Ga.,0,0,2,4,6,0,0,1,0,0,0,7,14,99,72
54,2013,18,Md.,0,0,1,2,3,1,0,15,42,0,3,6,19,55,81
55,2013,18,N.C.,0,0,2,7,1,1,0,1,1,1,22,9,75,151,143
56,2013,18,S.C.,0,0,2,2,1,0,0,1,1,0,0,4,18,57,57
57,2013,18,Va.,0,0,2,4,0,0,0,12,45,4,0,11,41,85,150
58,2013,18,W. Va.,0,0,1,2,3,0,0,1,0,1,0,1,12,3,34
59,2013,18,E.S. CENTRAL,0,0,2,5,8,0,0,2,2,0,1,24,48,224,237
60,2013,18,Ala.,0,0,1,1,3,0,0,1,1,0,1,4,12,51,57
61,2013,18,Ky.,0,0,1,1,1,0,0,1,0,0,0,12,35,87,93
62,2013,18,Miss.,0,0,1,2,1,0,0,0,0,0,0,1,3,17,33
63,2013,18,Tenn.,0,0,1,1,3,0,0,1,1,0,0,6,15,69,54
64,2013,18,W.S. CENTRAL,1,1,5,19,20,1,0,3,7,6,13,50,330,599,396
65,2013,18,Ark.,0,0,1,2,0,0,0,1,1,1,0,3,26,75,20
66,2013,18,La.,0,0,1,2,0,0,0,1,1,0,0,1,7,10,9
67,2013,18,Okla.,1,0,2,4,4,0,0,3,0,0,0,0,34,14,1
68,2013,18,Tex.,0,0,4,11,16,1,0,2,5,5,13,42,282,500,366
69,2013,18,MOUNTAIN,1,1,4,13,14,0,0,1,1,11,30,127,171,"1,014","1,512"
70,2013,18,Ariz.,0,0,3,7,1,0,0,0,0,3,20,17,36,198,429
71,2013,18,Colo.,0,0,2,1,3,0,0,1,0,5,0,29,65,115,297
72,2013,18,Idaho,0,0,1,2,1,0,0,0,0,0,1,4,14,60,31
73,2013,18,Mont.,0,0,1,0,4,0,0,0,0,1,9,11,48,232,114
74,2013,18,Nev.,0,0,1,1,2,0,0,1,1,0,0,2,8,30,20
75,2013,18,N. Mex.,0,0,2,0,1,0,0,0,0,0,0,18,33,178,206
