date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,18.03333333333058,17.999999999996927,16.99999999999754,17.999999999996927,16.99999999999754,17.99999999999754,16.99999999999754,18.999999999996927,16.999999999996927,18.999999999996927,15.999999999997542,18.99999999999754,15.999999999996927,19.999999999996927,15.999999999996927,19.999999999996927,14.999999999997542,19.99999999999754,14.999999999997542,20.999999999996927,13.999999999998156,20.999999999996927,13.99999999999771,20.99999999999754,13.999999999997542,21.999999999996927,13.999999999997542,21.999999999996927,12.999999999997542,22.999999999996927,12.999999999997542,23.999999999996312,11.999999999998156,24.09999999999689,10.999999999998156,25.99999999999605,10.999999999997542,26.999999999995726,10.999999999997218,27.999999999996312,9.73749999999709,27.99999999999754
2013-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
