date,mean,median,low_5,up_5,low_10,up_10,low_15,up_15,low_20,up_20,low_25,up_25,low_30,up_30,low_35,up_35,low_40,up_40,low_45,up_45,low_50,up_50,low_55,up_55,low_60,up_60,low_65,up_65,low_70,up_70,low_75,up_75,low_80,up_80,low_85,up_85,low_90,up_90,low_95,up_95,low_97.5,up_97.5
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,17.536666666674304,17.000000000010388,17.000000000007223,17.975000000008656,17.00000000000415,18.00000000001193,17.00000000000115,18.000000000015465,16.000000000003343,18.00000000001917,16.000000000000462,19.000000000017938,15.999999999997618,19.000000000022055,14.999999999999927,19.82500000002222,14.999999999997124,20.000000000025995,14.999999999994323,20.00000000003105,13.999999999996632,20.000000000036554,13.999999999993781,21.000000000037478,13.999999999990875,21.000000000044214,12.99999999999301,21.000000000051823,12.9999999999899,22.000000000055476,11.999999999991736,22.625000000062663,11.999999999988185,24.000000000068383,10.999999999989347,24.00000000008497,10.999999999984665,25.00000000010357,9.47499999998621,28.000000000129972,7.999999999988985,29.262500000167137
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
