,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2007,Lyme disease cummulative for 2006,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2007,Malaria cummulative for 2006,"Meningococcal diseases, invasive �, all serogroups current week","Meningococcal diseases, invasive �, all serogroups previous 52 weeks median ","Meningococcal diseases, invasive �, all serogroups previous 52 weeks maximum ","Meningococcal diseases, invasive �, all serogroups cummulative for 2007","Meningococcal diseases, invasive �, all serogroups cummulative for 2006"
55,2007,14,N.C.,1,0,4,6,8,0,0,4,4,9,0,0,6,4,13
56,2007,14,S.C.,0,0,2,3,1,0,0,2,0,3,0,0,2,4,6
57,2007,14,Va.,3,6,36,70,1,0,1,4,9,13,0,0,2,2,10
58,2007,14,W. Va.,0,0,14,0,0,0,0,1,0,1,0,0,2,0,1
59,2007,14,E.S. CENTRAL,0,0,4,6,1,0,0,3,7,7,1,1,3,13,15
60,2007,14,Ala.,0,0,3,1,1,0,0,2,1,3,0,0,2,3,3
61,2007,14,Ky.,0,0,2,0,0,0,0,1,1,1,0,0,1,0,3
62,2007,14,Miss.,0,0,1,0,0,0,0,1,1,1,0,0,3,3,3
63,2007,14,Tenn.,0,0,2,5,0,0,0,2,4,2,1,0,2,7,6
64,2007,14,W.S. CENTRAL,0,1,6,6,2,0,1,7,3,9,1,1,9,32,25
65,2007,14,Ark.,0,0,0,0,0,0,0,2,0,0,0,0,2,5,4
66,2007,14,La.,0,0,1,0,0,0,0,1,1,1,0,0,4,8,4
67,2007,14,Okla.,0,0,0,0,0,0,0,2,1,1,1,0,3,7,5
68,2007,14,Tex.,0,1,6,6,2,0,1,6,1,7,0,0,9,12,12
69,2007,14,MOUNTAIN,0,0,4,2,3,0,1,6,10,17,1,1,5,27,32
70,2007,14,Ariz.,0,0,2,0,3,0,0,3,4,2,1,0,2,6,12
71,2007,14,Colo.,0,0,1,0,0,0,0,2,4,6,0,0,2,8,10
72,2007,14,Idaho,0,0,2,0,0,0,0,1,0,0,0,0,1,2,1
73,2007,14,Mont.,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0
74,2007,14,Nev.,0,0,1,1,0,0,0,1,0,0,0,0,1,3,3
75,2007,14,N. Mex.,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
76,2007,14,Utah,0,0,1,0,0,0,0,2,1,7,0,0,2,6,3
77,2007,14,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
78,2007,14,PACIFIC,5,3,17,45,27,0,4,14,23,49,10,4,9,72,116
79,2007,14,Alaska,0,0,1,2,0,0,0,4,2,4,0,0,1,1,2
80,2007,14,Calif.,5,2,14,38,27,0,2,6,17,38,5,3,8,48,75
81,2007,14,Hawaii,N,0,0,N,N,0,0,2,0,0,0,0,2,2,4
82,2007,14,Oreg.,0,0,2,5,0,0,0,3,3,4,0,0,3,9,18
83,2007,14,Wash.,0,0,3,0,0,0,0,11,1,3,5,0,5,12,17
84,2007,14,Amer. Samoa,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
85,2007,14,C.N.M.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
86,2007,14,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2007,14,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,3,2
88,2007,14,V.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
22,2007,15,UNITED STATES,42,252,"1,026","1,485","1,647",5,25,50,177,300,12,19,40,309,437
23,2007,15,NEW ENGLAND,2,22,255,65,90,0,0,6,3,9,0,1,3,7,14
24,2007,15,Conn.,0,9,227,20,47,0,0,3,0,1,0,0,2,2,3
25,2007,15,Maine,0,2,39,12,17,0,0,1,3,2,0,0,3,2,2
26,2007,15,Mass.,0,0,3,0,19,0,0,3,0,5,0,0,2,0,9
27,2007,15,N.H.,2,5,97,27,2,0,0,3,0,0,0,0,2,0,0
28,2007,15,R.I.,0,0,93,0,1,0,0,1,0,0,0,0,1,1,0
29,2007,15,Vt.,0,1,15,6,4,0,0,0,0,1,0,0,1,2,0
30,2007,15,MID. ATLANTIC,26,145,571,746,"1,152",1,5,18,41,85,1,2,11,31,69
31,2007,15,N.J.,0,26,187,102,279,0,1,7,0,24,0,0,2,0,7
32,2007,15,N.Y. (Upstate),18,52,392,214,473,1,1,7,11,6,1,1,4,8,12
33,2007,15,N.Y. City,0,2,24,5,16,0,3,9,24,45,0,1,4,6,25
34,2007,15,Pa.,8,45,237,425,384,0,1,4,6,10,0,0,5,17,25
35,2007,15,E.N. CENTRAL,1,12,158,20,88,0,3,10,28,40,1,2,7,38,60
36,2007,15,Ill.,0,0,1,1,0,0,1,6,8,14,0,0,2,10,16
37,2007,15,Ind.,0,0,3,1,2,0,0,2,1,5,1,0,4,8,8
38,2007,15,Mich.,0,1,5,6,3,0,0,2,7,5,0,0,3,9,10
39,2007,15,Ohio,1,0,5,3,9,0,0,2,7,11,0,1,4,11,17
40,2007,15,Wis.,0,11,154,9,74,0,0,3,5,5,0,0,2,0,9
41,2007,15,W.N. CENTRAL,8,5,191,30,35,1,1,13,13,6,1,1,5,28,20
42,2007,15,Iowa,0,1,8,4,4,0,0,1,2,1,0,0,3,7,4
43,2007,15,Kans.,0,0,2,1,0,0,0,2,0,0,0,0,1,1,0
44,2007,15,Minn.,8,2,190,23,30,0,0,12,7,2,1,0,3,8,2
45,2007,15,Mo.,0,0,2,2,0,1,0,1,2,1,0,0,3,9,8
46,2007,15,Nebr.,0,0,2,0,1,0,0,1,2,0,0,0,1,1,5
47,2007,15,N. Dak.,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
48,2007,15,S. Dak.,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
49,2007,15,S. ATLANTIC,2,42,135,564,248,1,5,15,45,74,2,3,9,41,75
50,2007,15,Del.,2,8,28,108,81,0,0,1,1,2,0,0,1,0,2
51,2007,15,D.C.,0,0,7,2,6,0,0,2,1,0,0,0,1,0,0
52,2007,15,Fla.,0,0,3,9,7,1,1,4,13,10,2,1,6,15,29
53,2007,15,Ga.,0,0,1,0,1,0,1,6,4,25,0,0,3,6,6
54,2007,15,Md.,0,21,104,362,142,0,1,4,13,10,0,0,2,10,5
55,2007,15,N.C.,0,0,4,6,8,0,0,4,4,10,0,0,6,4,13
56,2007,15,S.C.,0,0,2,3,1,0,0,2,0,3,0,0,2,4,7
57,2007,15,Va.,0,6,36,70,2,0,1,4,9,13,0,0,2,2,12
58,2007,15,W. Va.,0,0,14,4,0,0,0,1,0,1,0,0,2,0,1
59,2007,15,E.S. CENTRAL,0,0,4,6,1,1,0,3,8,7,1,1,3,15,15
60,2007,15,Ala.,0,0,3,1,1,0,0,2,1,3,0,0,2,3,3
61,2007,15,Ky.,0,0,2,0,0,0,0,1,1,1,0,0,1,1,3
62,2007,15,Miss.,0,0,1,0,0,0,0,1,1,1,0,0,3,3,3
63,2007,15,Tenn.,0,0,2,5,0,1,0,2,5,2,1,0,2,8,6
64,2007,15,W.S. CENTRAL,0,1,6,10,2,0,1,7,3,11,0,1,9,33,29
65,2007,15,Ark.,0,0,0,0,0,0,0,2,0,0,0,0,2,5,5
66,2007,15,La.,0,0,1,2,0,0,0,1,1,1,0,0,4,9,4
67,2007,15,Okla.,0,0,0,0,0,0,0,2,1,1,0,0,3,7,5
68,2007,15,Tex.,0,1,6,8,2,0,1,6,1,9,0,0,9,12,15
69,2007,15,MOUNTAIN,0,0,4,2,3,0,1,6,10,18,1,1,4,31,30
70,2007,15,Ariz.,0,0,2,0,3,0,0,3,4,3,1,0,3,9,9
71,2007,15,Colo.,0,0,1,0,0,0,0,2,4,6,0,0,2,8,10
72,2007,15,Idaho,0,0,2,0,0,0,0,1,0,0,0,0,1,2,1
73,2007,15,Mont.,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0
74,2007,15,Nev.,0,0,1,1,0,0,0,1,0,0,0,0,1,3,3
75,2007,15,N. Mex.,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
76,2007,15,Utah,0,0,1,0,0,0,0,2,1,7,0,0,2,6,4
77,2007,15,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2
78,2007,15,PACIFIC,3,3,17,42,28,1,4,14,26,50,5,5,11,85,125
79,2007,15,Alaska,0,0,1,2,0,0,0,4,2,4,0,0,1,1,2
80,2007,15,Calif.,3,3,14,35,28,1,2,6,19,39,2,3,9,58,83
81,2007,15,Hawaii,N,0,0,N,N,0,0,2,0,0,0,0,2,2,4
82,2007,15,Oreg.,0,0,2,5,0,0,0,3,4,4,2,0,3,11,18
83,2007,15,Wash.,0,0,3,0,0,0,0,11,1,3,1,0,5,13,18
84,2007,15,Amer. Samoa,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
85,2007,15,C.N.M.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
86,2007,15,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2007,15,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,3,2
88,2007,15,V.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
22,2007,16,UNITED STATES,36,253,"1,029","1,589","1,747",10,25,50,197,321,18,19,37,335,459
23,2007,16,NEW ENGLAND,5,22,255,75,94,1,0,6,4,9,0,1,3,7,15
24,2007,16,Conn.,1,9,227,21,47,0,0,3,0,1,0,0,2,2,4
25,2007,16,Maine,0,2,39,12,18,0,0,1,3,2,0,0,3,2,2
26,2007,16,Mass.,0,0,3,0,21,0,0,3,0,5,0,0,1,0,9
27,2007,16,N.H.,3,5,97,34,2,1,0,3,1,0,0,0,2,0,0
28,2007,16,R.I.,0,0,93,0,1,0,0,1,0,0,0,0,1,1,0
29,2007,16,Vt.,1,1,15,8,5,0,0,0,0,1,0,0,1,2,0
30,2007,16,MID. ATLANTIC,11,147,571,787,"1,222",2,5,18,47,91,3,2,8,36,76
31,2007,16,N.J.,0,27,190,102,297,0,1,7,0,25,0,0,2,1,8
32,2007,16,N.Y. (Upstate),9,52,392,223,505,2,1,7,13,7,1,1,4,9,13
33,2007,16,N.Y. City,0,2,24,5,17,0,3,9,28,48,0,1,4,6,27
34,2007,16,Pa.,2,45,237,457,403,0,1,4,6,11,2,0,5,20,28
35,2007,16,E.N. CENTRAL,0,10,158,19,98,0,3,10,30,41,3,2,7,40,62
36,2007,16,Ill.,0,0,1,1,0,0,1,6,10,15,0,0,2,10,17
37,2007,16,Ind.,0,0,3,1,2,0,0,2,1,5,1,0,4,9,8
38,2007,16,Mich.,0,1,5,6,3,0,0,2,7,5,0,0,3,9,10
39,2007,16,Ohio,0,0,5,2,11,0,0,2,7,11,2,1,4,12,18
40,2007,16,Wis.,0,9,154,9,82,0,0,3,5,5,0,0,2,0,9
41,2007,16,W.N. CENTRAL,3,5,190,36,37,0,1,13,13,6,0,1,5,28,20
42,2007,16,Iowa,0,1,8,6,5,0,0,1,2,1,0,0,3,7,4
43,2007,16,Kans.,0,0,2,2,0,0,0,2,0,0,0,0,1,1,0
44,2007,16,Minn.,3,2,190,26,31,0,0,12,7,2,0,0,3,8,2
45,2007,16,Mo.,0,0,2,2,0,0,0,1,2,1,0,0,3,9,8
46,2007,16,Nebr.,0,0,2,0,1,0,0,1,2,0,0,0,1,1,5
47,2007,16,N. Dak.,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
48,2007,16,S. Dak.,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
49,2007,16,S. ATLANTIC,11,42,135,615,262,1,5,15,47,83,7,3,9,50,80
50,2007,16,Del.,0,8,28,108,87,0,0,1,1,2,0,0,1,0,2
51,2007,16,D.C.,0,0,7,2,6,0,0,2,1,0,0,0,1,0,0
52,2007,16,Fla.,1,0,3,10,7,0,1,4,13,12,7,1,6,22,32
53,2007,16,Ga.,0,0,1,0,1,0,1,6,4,30,0,0,3,6,6
54,2007,16,Md.,8,21,104,399,149,1,1,4,15,11,0,0,2,11,5
55,2007,16,N.C.,0,0,4,6,8,0,0,4,4,10,0,0,6,4,14
56,2007,16,S.C.,0,0,2,4,1,0,0,2,0,3,0,0,2,5,8
57,2007,16,Va.,2,6,36,82,3,0,1,4,9,14,0,0,2,2,12
58,2007,16,W. Va.,0,0,14,4,0,0,0,1,0,1,0,0,2,0,1
59,2007,16,E.S. CENTRAL,2,0,4,7,1,1,0,3,9,8,0,1,4,16,16
60,2007,16,Ala.,0,0,3,1,1,0,0,2,1,3,0,0,2,3,3
61,2007,16,Ky.,0,0,2,0,0,0,0,1,1,1,0,0,1,1,4
62,2007,16,Miss.,0,0,1,0,0,0,0,1,1,2,0,0,4,4,3
63,2007,16,Tenn.,2,0,2,6,0,1,0,2,6,2,0,0,2,8,6
64,2007,16,W.S. CENTRAL,0,1,6,10,2,0,1,7,3,14,2,1,9,36,29
65,2007,16,Ark.,0,0,0,0,0,0,0,2,0,0,0,0,2,5,5
66,2007,16,La.,0,0,1,2,0,0,0,1,1,1,0,0,4,9,4
67,2007,16,Okla.,0,0,0,0,0,0,0,2,1,2,2,0,3,9,5
68,2007,16,Tex.,0,1,6,8,2,0,1,6,1,11,0,0,9,13,15
69,2007,16,MOUNTAIN,1,0,4,3,3,1,1,6,11,18,1,1,4,32,30
70,2007,16,Ariz.,0,0,2,0,3,0,0,3,4,3,1,0,3,10,9
71,2007,16,Colo.,0,0,1,0,0,0,0,2,4,6,0,0,2,8,10
72,2007,16,Idaho,1,0,2,1,0,0,0,1,0,0,0,0,1,2,1
73,2007,16,Mont.,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0
74,2007,16,Nev.,0,0,1,1,0,0,0,1,0,0,0,0,1,3,3
75,2007,16,N. Mex.,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
76,2007,16,Utah,0,0,1,0,0,1,0,2,2,7,0,0,2,6,4
77,2007,16,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2
78,2007,16,PACIFIC,3,3,17,37,28,4,4,14,33,51,2,5,11,90,131
79,2007,16,Alaska,0,0,1,2,0,0,0,4,2,4,0,0,1,1,2
80,2007,16,Calif.,3,3,14,30,28,3,2,6,25,40,2,3,9,62,86
81,2007,16,Hawaii,N,0,0,N,N,0,0,2,0,0,0,0,2,2,4
82,2007,16,Oreg.,0,0,3,5,0,1,0,3,5,4,0,0,3,12,20
83,2007,16,Wash.,0,0,3,0,0,0,0,11,1,3,0,0,5,13,19
84,2007,16,Amer. Samoa,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
85,2007,16,C.N.M.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
86,2007,16,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2007,16,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,3,2
88,2007,16,V.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
22,2007,17,UNITED STATES,41,253,"1,029","1,693","1,866",9,25,50,213,339,13,19,38,354,478
23,2007,17,NEW ENGLAND,0,22,255,79,106,0,0,6,4,10,1,1,3,8,15
24,2007,17,Conn.,0,9,227,21,49,0,0,3,0,1,1,0,2,3,4
25,2007,17,Maine,0,2,39,15,22,0,0,1,3,2,0,0,3,2,2
26,2007,17,Mass.,0,0,3,0,23,0,0,3,0,6,0,0,1,0,9
27,2007,17,N.H.,0,5,97,35,5,0,0,3,1,0,0,0,2,0,0
28,2007,17,R.I.,0,0,93,0,1,0,0,1,0,0,0,0,1,1,0
29,2007,17,Vt.,0,1,15,8,6,0,0,0,0,1,0,0,1,2,0
30,2007,17,MID. ATLANTIC,20,147,571,824,"1,289",2,5,18,50,95,2,2,8,42,78
31,2007,17,N.J.,0,27,190,102,326,0,1,7,0,26,0,0,2,1,8
32,2007,17,N.Y. (Upstate),10,52,392,233,516,2,1,7,15,8,2,1,4,11,13
33,2007,17,N.Y. City,0,2,24,6,17,0,2,9,29,50,0,1,4,10,29
34,2007,17,Pa.,10,45,237,483,430,0,1,4,6,11,0,0,5,20,28
35,2007,17,E.N. CENTRAL,0,10,158,19,112,1,3,10,32,44,5,2,7,46,64
36,2007,17,Ill.,0,0,1,1,0,0,1,6,10,16,0,0,2,10,17
37,2007,17,Ind.,0,0,3,1,3,0,0,2,1,5,4,0,4,13,8
38,2007,17,Mich.,0,1,5,6,3,0,0,2,7,6,1,0,3,11,12
39,2007,17,Ohio,0,0,5,2,12,1,0,2,8,12,0,1,4,12,18
40,2007,17,Wis.,0,9,154,9,94,0,0,3,6,5,0,0,2,0,9
41,2007,17,W.N. CENTRAL,7,5,188,43,42,0,1,13,14,6,0,1,5,28,24
42,2007,17,Iowa,0,1,8,6,8,0,0,1,2,1,0,0,3,7,6
43,2007,17,Kans.,0,0,2,2,0,0,0,2,0,0,0,0,1,1,1
44,2007,17,Minn.,6,2,188,32,33,0,0,12,7,2,0,0,3,8,3
45,2007,17,Mo.,1,0,2,3,0,0,0,1,2,1,0,0,3,9,8
46,2007,17,Nebr.,0,0,2,0,1,0,0,1,2,0,0,0,1,1,5
47,2007,17,N. Dak.,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
48,2007,17,S. Dak.,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0
49,2007,17,S. ATLANTIC,14,44,135,675,279,3,5,15,53,90,1,3,9,52,84
50,2007,17,Del.,3,8,28,129,94,0,0,1,2,2,0,0,1,0,2
51,2007,17,D.C.,1,0,7,3,7,1,0,2,2,0,0,0,1,0,0
52,2007,17,Fla.,0,0,3,10,7,1,1,4,14,14,0,1,7,22,34
53,2007,17,Ga.,0,0,1,0,1,0,1,6,4,32,0,0,3,6,9
54,2007,17,Md.,7,21,105,431,155,1,1,4,17,12,1,0,2,13,5
55,2007,17,N.C.,0,0,4,6,8,0,0,4,4,10,0,0,6,4,14
56,2007,17,S.C.,0,0,2,4,1,0,0,2,0,4,0,0,2,5,9
57,2007,17,Va.,3,7,36,88,6,0,1,4,9,15,0,0,2,2,10
58,2007,17,W. Va.,0,0,14,4,0,0,0,1,1,1,0,0,2,0,1
59,2007,17,E.S. CENTRAL,0,0,4,7,2,1,0,3,10,8,2,1,4,18,16
60,2007,17,Ala.,0,0,3,1,1,0,0,2,1,3,0,0,2,3,3
61,2007,17,Ky.,0,0,2,0,0,0,0,1,1,1,0,0,1,1,4
62,2007,17,Miss.,0,0,1,0,0,0,0,1,1,2,0,0,4,4,3
63,2007,17,Tenn.,0,0,2,6,1,1,0,2,7,2,2,0,2,10,6
64,2007,17,W.S. CENTRAL,0,1,6,10,2,0,1,7,3,15,0,1,13,36,29
65,2007,17,Ark.,0,0,0,0,0,0,0,2,0,0,0,0,2,5,5
66,2007,17,La.,0,0,1,2,0,0,0,1,1,1,0,0,4,9,4
67,2007,17,Okla.,0,0,0,0,0,0,0,3,1,2,0,0,4,9,5
68,2007,17,Tex.,0,1,6,8,2,0,1,6,1,12,0,0,9,13,15
69,2007,17,MOUNTAIN,0,0,4,4,3,0,1,6,11,18,0,1,4,32,32
70,2007,17,Ariz.,0,0,2,0,3,0,0,3,4,3,0,0,3,10,9
71,2007,17,Colo.,0,0,1,0,0,0,0,2,4,6,0,0,2,8,11
72,2007,17,Idaho,0,0,2,1,0,0,0,1,0,0,0,0,1,2,1
73,2007,17,Mont.,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1
74,2007,17,Nev.,0,0,1,2,0,0,0,1,0,0,0,0,1,3,3
75,2007,17,N. Mex.,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
76,2007,17,Utah,0,0,1,0,0,0,0,2,2,7,0,0,2,6,4
77,2007,17,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2
78,2007,17,PACIFIC,0,3,17,32,31,2,4,14,36,53,2,4,11,92,136
79,2007,17,Alaska,0,0,1,2,0,0,0,4,2,4,0,0,1,1,2
80,2007,17,Calif.,0,3,14,30,31,1,2,6,26,42,2,3,9,64,89
81,2007,17,Hawaii,N,0,0,N,N,0,0,2,0,0,0,0,2,2,4
82,2007,17,Oreg.,0,0,1,0,0,1,0,3,7,4,0,0,3,12,22
83,2007,17,Wash.,0,0,3,0,0,0,0,11,1,3,0,0,5,13,19
84,2007,17,Amer. Samoa,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
85,2007,17,C.N.M.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
86,2007,17,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2007,17,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,3,2
88,2007,17,V.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
22,2007,18,UNITED STATES,86,253,"1,029","1,844","2,064",5,24,49,236,376,9,19,39,382,503
23,2007,18,NEW ENGLAND,9,22,255,90,120,0,0,6,4,10,0,1,3,8,15
24,2007,18,Conn.,4,9,227,25,52,0,0,3,0,1,0,0,2,3,4
25,2007,18,Maine,3,2,39,18,29,0,0,1,3,2,0,0,3,2,2
26,2007,18,Mass.,0,0,3,0,26,0,0,3,0,6,0,0,1,0,9
27,2007,18,N.H.,2,5,97,39,6,0,0,3,1,0,0,0,2,0,0
28,2007,18,R.I.,0,0,93,0,1,0,0,1,0,0,0,0,1,1,0
29,2007,18,Vt.,0,1,15,8,6,0,0,0,0,1,0,0,1,2,0
30,2007,18,MID. ATLANTIC,62,147,571,931,"1,412",0,5,18,55,100,1,2,8,44,83
31,2007,18,N.J.,0,26,190,102,354,0,1,7,0,28,0,0,2,1,8
32,2007,18,N.Y. (Upstate),55,52,392,287,583,0,1,7,15,8,0,1,4,11,14
33,2007,18,N.Y. City,0,2,24,6,18,0,2,9,34,53,1,1,4,12,31
34,2007,18,Pa.,7,45,237,536,457,0,1,4,6,11,0,0,5,20,30
35,2007,18,E.N. CENTRAL,0,9,158,21,135,0,3,10,32,45,3,2,8,56,69
36,2007,18,Ill.,0,0,1,2,0,0,1,6,10,17,0,0,2,13,17
37,2007,18,Ind.,0,0,3,1,3,0,0,2,1,5,1,0,4,14,8
38,2007,18,Mich.,0,1,5,6,3,0,0,2,7,6,0,0,3,12,13
39,2007,18,Ohio,0,0,5,3,12,0,0,2,8,12,2,1,4,14,19
40,2007,18,Wis.,0,7,154,9,117,0,0,3,6,5,0,0,2,3,12
41,2007,18,W.N. CENTRAL,0,5,188,48,55,4,1,13,18,19,0,1,5,28,28
42,2007,18,Iowa,0,1,8,6,14,0,0,1,2,1,0,0,3,7,8
43,2007,18,Kans.,0,0,2,3,1,0,0,2,0,0,0,0,1,1,1
44,2007,18,Minn.,0,2,188,32,39,4,0,12,11,14,0,0,3,8,4
45,2007,18,Mo.,0,0,3,7,0,0,0,1,2,2,0,0,3,9,9
46,2007,18,Nebr.,0,0,2,0,1,0,0,1,2,0,0,0,1,1,5
47,2007,18,N. Dak.,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
48,2007,18,S. Dak.,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0
49,2007,18,S. ATLANTIC,8,44,135,689,303,1,5,15,54,97,1,3,9,53,85
50,2007,18,Del.,4,9,28,139,109,0,0,1,2,2,0,0,1,0,2
51,2007,18,D.C.,0,0,7,3,7,0,0,2,2,0,0,0,1,0,0
52,2007,18,Fla.,1,0,3,11,7,0,1,4,14,16,1,1,7,23,35
53,2007,18,Ga.,0,0,1,0,1,0,1,6,4,33,0,0,3,6,9
54,2007,18,Md.,2,21,105,434,164,0,1,4,17,15,0,0,2,13,5
55,2007,18,N.C.,0,0,4,6,8,1,0,4,5,10,0,0,6,4,14
56,2007,18,S.C.,0,0,2,4,1,0,0,2,0,4,0,0,2,5,9
57,2007,18,Va.,1,7,36,88,6,0,1,4,9,16,0,0,2,2,10
58,2007,18,W. Va.,0,0,14,4,0,0,0,1,1,1,0,0,2,0,1
59,2007,18,E.S. CENTRAL,0,0,4,9,2,0,0,3,10,8,1,1,4,21,18
60,2007,18,Ala.,0,0,3,1,1,0,0,2,1,3,1,0,2,5,4
61,2007,18,Ky.,0,0,2,0,0,0,0,1,1,1,0,0,1,1,5
62,2007,18,Miss.,0,0,1,0,0,0,0,1,1,2,0,0,4,4,3
63,2007,18,Tenn.,0,0,3,8,1,0,0,2,7,2,0,0,2,11,6
64,2007,18,W.S. CENTRAL,0,1,6,10,2,0,2,7,13,18,1,1,13,39,32
65,2007,18,Ark.,0,0,0,0,0,0,0,2,0,0,0,0,2,5,5
66,2007,18,La.,0,0,1,2,0,0,0,2,11,1,0,0,4,11,5
67,2007,18,Okla.,0,0,0,0,0,0,0,3,1,2,1,0,4,10,6
68,2007,18,Tex.,0,1,6,8,2,0,1,6,1,15,0,0,9,13,16
69,2007,18,MOUNTAIN,0,0,4,5,3,0,1,6,11,21,0,1,4,32,32
70,2007,18,Ariz.,0,0,2,0,3,0,0,3,4,6,0,0,3,10,9
71,2007,18,Colo.,0,0,0,0,0,0,0,2,4,6,0,0,2,8,11
72,2007,18,Idaho,0,0,2,1,0,0,0,1,0,0,0,0,1,2,1
73,2007,18,Mont.,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1
74,2007,18,Nev.,0,0,1,3,0,0,0,1,0,0,0,0,1,3,3
75,2007,18,N. Mex.,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
76,2007,18,Utah,0,0,1,0,0,0,0,2,2,7,0,0,2,6,4
77,2007,18,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2
78,2007,18,PACIFIC,7,3,17,41,32,0,4,14,39,58,2,5,12,101,141
79,2007,18,Alaska,0,0,1,2,0,0,0,4,2,6,0,0,1,1,2
80,2007,18,Calif.,7,3,14,39,32,0,3,6,29,45,1,3,10,72,93
81,2007,18,Hawaii,N,0,0,N,N,0,0,2,0,0,0,0,2,2,4
82,2007,18,Oreg.,0,0,1,0,0,0,0,3,7,4,0,0,3,12,23
83,2007,18,Wash.,0,0,3,0,0,0,0,11,1,3,1,0,5,14,19
84,2007,18,Amer. Samoa,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
85,2007,18,C.N.M.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
86,2007,18,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2007,18,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,4,3
88,2007,18,V.I.,U,0,0,U,U,U,0,0,U,U,U,0,0,0,0
22,2007,19,UNITED STATES,77,251,"1,029","1,990","2,195",7,24,49,252,400,7,19,39,396,518
23,2007,19,NEW ENGLAND,22,22,255,113,130,0,0,6,4,12,0,1,3,9,15
24,2007,19,Conn.,19,9,227,44,56,0,0,3,0,1,0,0,2,3,4
25,2007,19,Maine,0,2,39,18,31,0,0,1,3,2,0,0,3,3,2
26,2007,19,Mass.,0,0,3,0,26,0,0,3,0,7,0,0,1,0,9
27,2007,19,N.H.,0,6,97,40,9,0,0,3,1,1,0,0,2,0,0
28,2007,19,R.I.,0,0,93,0,1,0,0,1,0,0,0,0,1,1,0
29,2007,19,Vt.,3,1,15,11,7,0,0,0,0,1,0,0,1,2,0
30,2007,19,MID. ATLANTIC,31,147,570,991,"1,491",0,5,18,59,103,1,2,8,47,87
31,2007,19,N.J.,0,26,190,102,380,0,1,7,0,30,0,0,2,1,9
32,2007,19,N.Y. (Upstate),26,52,392,317,599,0,1,7,15,8,0,1,4,13,18
33,2007,19,N.Y. City,0,3,23,6,19,0,3,9,37,54,1,1,4,13,30
34,2007,19,Pa.,5,45,237,566,493,0,1,4,7,11,0,0,5,20,30
35,2007,19,E.N. CENTRAL,0,7,158,20,157,0,3,10,33,46,0,2,8,57,70
